SMI,Target,Property
c1ccccc1C(CCC([O-])=O)NOCCCCONC(C)c2cc(C)c(C)cc2,PPARg,agonist
C1CCCCC1CCOc(c2CC(C([O-])=O)CCCC)ccc(c2)OCCC3CCCCC3,PPARg,agonist
[O-]C(=O)C(C)(C)Oc(ccc1)cc1CCCn(c(c23)CCCC2)c(n3)C(=O)c4ccc(C)cc4,PPARg,agonist
c1ccccc1C(CC)NC(=O)c(c2)ccc(c23)n(cn3)Cc4c(F)cc(F)cc4,PPARg,agonist
c1ccccc1C(CC)NC(=O)c(c2)ccc(c23)n(cn3)Cc4c(OC)cccc4,PPARg,agonist
C1CC(C([O-])=O)(C)Oc(c12)cc(cc2)OCCCOc3c(Cl)cc(cc3)Oc4ccccc4,PPARg,agonist
CCC(C([O-])=O)(CC1)Oc(c12)cc(cc2)OCCCOc(cc3)c(Cl)cc3C(F)(F)F,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(c(c12)cccc2)OCCc3c(C)oc(n3)-c4ccccc4,PPARg,agonist
[O-]C(=O)C(C)Oc(ccc1)cc1Cc2c(C)n(c(c23)ccc(c3)OC(F)(F)F)C(=O)c4ccc(cc4)OC,PPARg,agonist
c1ccccc1C(CC)NC(=O)c(cc2)cc(c23)[nH+]c(C)n3Cc4cc(Cl)ccc4,PPARg,agonist
c1ccccc1CCOc(cc2CC(C([O-])=O)CCCC)cc(c2)OCCc3ccccc3,PPARg,agonist
[O-]C(=O)C(C)(C)Oc(ccc1)cc1CCCn(c(c23)cccc2)c(n3)C(=O)c4ccc(C)cc4,PPARg,agonist
COC(C([O-])=O)Cc(cc1)ccc1C#CCCOc2ccc(cc2)Oc3ccccc3,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(cc1)OCCCOc2ccc(cc2)Oc3ccccc3,PPARg,agonist
c1ccccc1CCOc(c2CC(C([O-])=O)CCCC)ccc(c2)OCCc3ccccc3,PPARg,agonist
c1ccccc1C(CC)NC(=O)c(cc2)cc(c23)[nH+]cn3Cc4ccc(Cl)cn4,PPARg,agonist
O1COc(c12)ccc(c2)-c(c3=O)coc(c34)cc([O-])cc4,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(c(c12)cccc2)OCCc3c(C)oc(n3)-c(cc4)ccc4C(F)(F)F,PPARg,agonist
c1ccccc1C(CC)NC(=O)c(cc2)cc(c23)[nH+]cn3Cc4c(S(=O)(=O)C)cccc4,PPARg,agonist
c1ccccc1C(CC)NC(=O)c(cc2)cc(c23)[nH+]c(C)n3Cc4c(Cl)cccc4,PPARg,agonist
c1ccccc1C(CC)NC(=O)c(cc2)cc(c23)[nH+]cn3Cc4c(F)cc(F)cn4,PPARg,agonist
c1c[nH+]ccc1CNc(c2C([O-])=O)nc(SC)nc2SCc3ccccc3,PPARg,agonist
CCC(C([O-])=O)(CC1)Oc(c12)cc(cc2)OCCCOc3c(Cl)cc(F)cc3,PPARg,agonist
COC(C([O-])=O)Cc1cc(OC)c(cc1)OCCCOc2ccc(cc2)Oc3ccccc3,PPARg,agonist
[O-]C(=O)Cc1cc(Cl)c(cc1)SCCCOc2ccc(C(CC)NO)c(O)c2CCC,PPARg,agonist
c1ccccc1CNc(c2C([O-])=O)nc(SCCCC)[nH+]c2SCc3ccccc3,PPARg,agonist
CCC(C([O-])=O)(CC1)Oc(c12)cc(cc2)OCCCOc3c(Cl)cc(cc3)C4CCCCC4,PPARg,agonist
[O-]C(=O)C(C)Oc(ccc1)cc1Cn(c(c23)cc(cc3)OC(F)(F)F)c(C)c2C(=O)c4ccc(cc4)OC,PPARg,agonist
c1ccccc1C(CC)NC(=O)c(cc2)cc(c23)[nH+]cn3Cc4cccnc4,PPARg,agonist
c1ccccc1C(CC)NC(=O)c(c2)ccc(c23)n(cn3)Cc4cc(Cl)c(F)cc4,PPARg,agonist
c1ccccc1C(CC)NC(=O)c(cc2)cc(c23)[nH+]cn3Cc4c(Cl)cccn4,PPARg,agonist
COC(C([O-])=O)Cc1ccc(cc1)OCCCOc2ccc(cc2)Oc3ccccc3,PPARg,agonist
c1ccccc1C(CCC([O-])=O)NOCCCCONC(C)c2ccc(cc2)S(=O)(=O)C,PPARg,agonist
[O-]C(=O)C(C)(C)Oc(ccc1)cc1CCn(c(c23)cccc2)c(n3)C(=O)c4ccc(C)cc4,PPARg,agonist
c1ccccc1C(=O)c(c2)ccc(c23)[nH+]c(CCC)n3Cc4ccc(cc4)-c(c5C([O-])=O)cccc5,PPARg,agonist
c1ccccc1C(CC)NC(=O)c(cc2)cc(c23)[nH+]cn3Cc4ccc(Cl)cc4,PPARg,agonist
c1ccccc1CNc(c2C([O-])=O)[nH+]c(NCCCCCCC)nc2SCc3ccccc3,PPARg,agonist
CC(C)CNC(=O)CCCCCCC/C=C\C/C=C\CCC,PPARg,agonist
COC(C([O-])=O)Cc(cc1)ccc1C#CCCCOc2ccc(cc2)Oc3ccccc3,PPARg,agonist
CCC(C([O-])=O)(CC1)Oc(c12)cc(cc2)OCCCOc(cc3)c(Cl)cc3C(C)C,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(c(c12)scc2)OCCc3c(C)oc(n3)-c4ccccc4,PPARg,agonist
c1cccc(c1C([O-])=O)-c(cc2)ccc2Cn(c([nH+]3)CCC)c(c34)cc(cc4C)-c(n5)n(C)c(c56)cccc6,PPARg,agonist
c1ccccc1CC(C([O-])=O)(C)Oc2ccc(cc2)OCCc3c(C)oc(n3)-c4ccccc4,PPARg,agonist
CCCCCS(=O)(=O)[N-]C(=O)CCc1cc(OCCOC)nn1Cc2c(Cl)cc(Cl)cc2,PPARg,agonist
c1ccccc1-n(n2)nc(c2C([O-])=O)-c3ccc(cc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
n1oc(C)cc1C(C([O-])=O)Cc2ccc(cc2)CCCc3c(C)oc(n3)-c4ccccc4,PPARg,agonist
c1ccccc1-n(nc2)c(c2C([O-])=O)Cc3cc(ccc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
[O-]C(=O)Cn(cc1)c(c12)ccc(c2)OCCCOc(cc3)cc(c34)ccc(c4)C(=O)c5ccccc5,PPARg,agonist
[O-]C(=O)Cn(cc1)c(c12)cccc2OCC(C)COc(cc3)c(CCC)c(c34)onc4C(F)(F)F,PPARg,agonist
CC(C)CCS(=O)(=O)[N-]C(=O)CCc1cc(OC(C)C)nn1Cc2c(Cl)cc(Cl)cc2,PPARg,agonist
COc(cc1)ccc1N2C(C([O-])=O)C(C2=O)Cc3cc(ccc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
c1ccccc1-n(nn2)c(c2C([O-])=O)Cc3ccc(cc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
CCCCCS(=O)(=O)[N-]C(=O)CCc1cc(-c2ccccc2)nn1Cc3c(Cl)cc(Cl)cc3,PPARg,agonist
c1ccccc1-n(c2)nc(c2C([O-])=O)Cc3cc(ccc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
[nH+]1ccccc1N(C)CCOc(cc2)ccc2CC(C3=O)SC(=O)N3,PPARg,agonist
[O-]C(=O)Cn(cc1)c(c12)cc(cc2)OCCCOc(cc3)c(CCC)cc3C(=O)c4ccc(F)cc4,PPARg,agonist
[O-]C(=O)Cn(cc1)c(c12)cc(cc2)OCCCOc(c3CCC)ccc(c34)cc(cc4)C(=O)c5ccccc5,PPARg,agonist
c1ccccc1-n(n2)nc(c2CC([O-])=O)Cc3cc(ccc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
c1ccccc1-n(n2)nc(c2CC([O-])=O)Cc3ccc(cc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
C1CCCCC1CCOc(cc2CC(C([O-])=O)CCCC)c(cc2)OCCc3ccccc3,PPARg,agonist
CC(C)(C)c1ccc(cc1)N2C(C([O-])=O)C(C2=O)Cc3ccc(cc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
c1ccccc1-n(n2)nc(c2CC([O-])=O)-c3cc(ccc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
CCCCCS(=O)(=O)[N-]C(=O)CCc1cc(OC(C)C)[nH+]n1Cc2c(Cl)cc(Cl)cc2,PPARg,agonist
c1ccccc1-n2nnc(c2C([O-])=O)Cc3ccc(cc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
c1ccccc1-n2nnc(c2C([O-])=O)Cc3cc(ccc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
CCC(C([O-])=O)(CC1)Oc(c12)cc(cc2)OCCCOc(c3CCC)ccc(c3)Oc4ccc(cc4)S(=O)(=O)C,PPARg,agonist
CCCCS(=O)(=O)[N-]C(=O)CCc1cc(OC(C)C)nn1Cc2c(Cl)cc(Cl)cc2,PPARg,agonist
COc(nc1)ccc1N2C(C([O-])=O)C(C2=O)Cc3cc(ccc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
[N-]1C(=O)SC(C1=O)c2cc(ccc2)OCCCOc(c3CCC)ccc(c3)CC4CCCCC4,PPARg,agonist
[N-]1C(=O)SC(C1=O)c2ccc(cc2)OCCCOc(c3CCC)ccc(c3)Oc(cc4)ccc4OC,PPARg,agonist
[N-]1C(=O)OC(C1=O)c2cc(ccc2)OCCCOc(c3CCC)ccc(c3)-c4ccccc4,PPARg,agonist
CC(C)(C)c1ccc(cc1)N2C(C([O-])=O)C(C2=O)Cc3cc(ccc3)OCCc4c(C)oc(n4)-c5cc(OC)ccc5,PPARg,agonist
c1ccccc1CCOc(c2CC(C([O-])=O)CCCC)c(ccc2)OCCc3ccccc3,PPARg,agonist
[N-]1C(=O)SC(C1=O)c2cc(ccc2)OCCCOc(c3CCC)ccc(c3)Oc(cc4)ccc4OC,PPARg,agonist
[N-]1C(=O)SC(C1=O)c2ccc(cc2)OCCCCOc(c3CCC)ccc(c3)Oc4ccccc4,PPARg,agonist
CCCCCCCCCC(O1)CCC(O)CCC(O)CC1=O,PPARg,agonist
c1ccccc1-n(c2)cc(c2C([O-])=O)Cc3cc(ccc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
[O-]C(=O)CCc1c(C)cc(cc1)OCCC(CC)Oc(ccc(c2)CC)c2C(=O)c3ccccc3,PPARg,agonist
[N-]1C(=O)SC(C1=O)c2ccc(cc2)OCCCOc(c3CCC)ccc(c3)Oc4ccc(F)cc4,PPARg,agonist
C1CC(C([O-])=O)Oc(c12)cc(cc2)OCCCOc(c3CCC)ccc(c3)Oc4ccccc4,PPARg,agonist
CCCCCS(=O)(=O)[N-]C(=O)CCc1cc(OCCCC)nn1Cc2c(Cl)cc(Cl)cc2,PPARg,agonist
[O-]C(=O)C(C)(C)Oc1ccc(cc1)OCCC(C)Oc(ccc(c2)CC)c2C(=O)c3ccccc3,PPARg,agonist
c1ccccc1OC(C([O-])=O)(CC)Cc2ccc(cc2)OCCc3c(C)oc(n3)-c4ccccc4,PPARg,agonist
N1C(=O)SC(C1=O)c2ccc(cc2)OCCCOc(c3CCC)ccc(c3)Oc(cc4)ccc4[N-]S(=O)(=O)c(cc5)ccc5C,PPARg,agonist
c1ccccc1OC(C([O-])=O)(CCCC)Cc2ccc(cc2)OCCc3c(C)oc(n3)-c4ccccc4,PPARg,agonist
Cn(c1)cc(c1C([O-])=O)Cc2ccc(cc2)OCCc3c(C)oc(n3)-c4ccccc4,PPARg,agonist
CC(C)(C)c1ccc(cc1)N2C(C([O-])=O)C(C2=O)Cc3cc(ccc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
C1CC(C([O-])=O)(C)Oc(c12)ccc(c2)OCCCOc(c3CCC)ccc(c3)Oc4ccccc4,PPARg,agonist
c1ccccc1-n(n2)nc(c2C([O-])=O)Cc3cc(ccc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
c1cc(Cl)ccc1N2C(C([O-])=O)C(C2=O)Cc3cc(ccc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
c1ccccc1OC(C([O-])=O)(C)Cc2ccc(cc2)OCCc3c(C)oc(n3)-c4cc(ccc4)-c5ccccc5,PPARg,agonist
CCCCCS(=O)(=O)[N-]C(=O)CCc1cc(OCc2ccccn2)nn1Cc3c(Cl)cc(Cl)cc3,PPARg,agonist
C1CC(C([O-])=O)Oc(c12)cc(cc2)OCCCCOc(c3CCC)ccc(c3)Oc4ccccc4,PPARg,agonist
CC(C)(C)c1ccc(cc1)N2C(C([O-])=O)C(C2=O)Cc3cc(ccc3)OCCc4c(C)oc(n4)-c5cc(Cl)ccc5,PPARg,agonist
CC(C)(C)c1ccc(cc1)N2C(C([O-])=O)C(C2=O)Cc3cc(ccc3)OCCc4c(C)oc(n4)-c5ccc(Cl)cc5,PPARg,agonist
CCCCCCCCCC(O1)CC(O)C(O)CCC(O)CC1=O,PPARg,agonist
C1CCCCC1=Cc2cc(CCC)c(cc2)OCCCOc(ccc3)cc3C(C4=O)SC([N-]4)=O,PPARg,agonist
c1cccc(c12)[nH+]c(-c(cc3)ccc3C(F)(F)F)cc2NCC[NH+](C)C,PPARg,agonist
[N-]1C(=O)SC(C1=O)c2ccc(cc2)OCCCOc(c3CCC)ccc(c3)Oc(cc4)ccc4-c5ccccc5,PPARg,agonist
[N-]1C(=O)SC(C1=O)c2ccc(cc2)OCCCOc(c3CCC)ccc(c3)Oc4ccc(cc4)S(=O)(=O)C,PPARg,agonist
C1CC(C([O-])=O)Oc(c12)ccc(c2)OCCCOc(c3CCC)ccc(c3)Oc4ccccc4,PPARg,agonist
C1CCCCC1CCOc(cc2CC(C([O-])=O)CCCC)c(cc2)OCCC3CCCCC3,PPARg,agonist
CCC(C([O-])=O)(CC1)Oc(c12)cc(cc2)OCCCOc3c(F)cc(cc3)Oc4ccccc4,PPARg,agonist
c1ccccc1OC(C([O-])=O)Cc2ccc(cc2)OCCc3c(C)oc(n3)-c4ccccc4,PPARg,agonist
[O-]C(=O)Cn(cc1)c(c12)cccc2OCCCOc(c3CCC)ccc(c34)cc(cc4)C(=O)c5ccccc5,PPARg,agonist
CCCCCS(=O)(=O)[N-]C(=O)CCc1cc(OCc2ccccc2)[nH+]n1Cc3c(Cl)cc(Cl)cc3,PPARg,agonist
C1CC(C([O-])=O)(C)Oc(c12)cc(cc2)OCCCOc(c3CCC)ccc(c3)Oc4ccccc4,PPARg,agonist
c1ccccc1CCOc(cc2CC(C([O-])=O)CCCC)c(cc2)OCCC3CCCCC3,PPARg,agonist
CCC(=O)c1cc(CCC)c(c(C)c1)OC(C([O-])=O)c2ccc(C(C)C)cc2,PPARg,agonist
o1nc(C)cc1C(C([O-])=O)Cc2ccc(cc2)CCCc3c(C)oc(n3)-c4ccccc4,PPARg,agonist
c1ccccc1CS(=O)(=O)[N-]C(=O)CCc2cc(OC(C)C)[nH+]n2Cc3c(Cl)cc(Cl)cc3,PPARg,agonist
c1ccccc1-n(n2)nc(c2CC([O-])=O)-c3ccc(cc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
CCCCCS(=O)(=O)[N-]C(=O)CCCCc1cc(OCCCC)nn1Cc2c(Cl)cc(Cl)cc2,PPARg,agonist
CCC(C([O-])=O)(CC1)Oc(c12)cc(cc2)OCCCOc(c3CCC)ccc(c3)Oc4ccc(F)cc4,PPARg,agonist
[N-]1C(=O)OC(C1=O)c2cc(ccc2)OCCCOc(c3CCC)ccc(c3)C4CCCCC4,PPARg,agonist
c1ccccc1-n(nn2)c(c2C([O-])=O)Cc3cc(ccc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
[N-]1C(=O)SC(C1=O)c2cc(ccc2)OCCCOc(c3CCC)ccc(c3)Oc(c4)ccc(F)c4C,PPARg,agonist
CCC(C([O-])=O)(C)Oc(ccc1)cc1Cn(c(c23)cc(cc3)OC(F)(F)F)c(C)c2C(=O)c4ccc(Cl)cc4,PPARg,agonist
c1ccccc1-n(n2)cc(c2C([O-])=O)Cc3cc(ccc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
C1CC(C([O-])=O)(C)Oc(c12)cc(cc2)OCCCCOc(c3CCC)ccc(c3)Oc4ccccc4,PPARg,agonist
C1CCCCC1S(=O)(=O)[N-]C(=O)CCc2cc(OC(C)C)[nH+]n2Cc3c(Cl)cc(Cl)cc3,PPARg,agonist
c1ccccc1-n(nc2)c(c2C([O-])=O)Cc3ccc(cc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
c1ccccc1CCOc(cc2CC(C([O-])=O)CCCC)c(cc2)OCCc3ccccc3,PPARg,agonist
c1ccccc1-n(n2)nc(c2C([O-])=O)-c3cc(ccc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
c1ccccc1-n(n2)nc(c2C([O-])=O)Cc3ccc(cc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
CCC(C([O-])=O)(CC1)Oc(c12)cc(cc2)OCCCOc(c3CCC)ccc(c3)Oc(cc4)ccc4OC,PPARg,agonist
C1CC(C([O-])=O)Oc(c12)ccc(c2)OCCCCOc(c3CCC)ccc(c3)Oc4ccccc4,PPARg,agonist
C1CC(C([O-])=O)(C)Oc(c12)ccc(c2)OCCCCOc(c3CCC)ccc(c3)Oc4ccccc4,PPARg,agonist
CCC(C([O-])=O)(CC1)Oc(c12)cc(cc2)OCCCOc(c3CCC)ccc(c3)Oc4ccc(Cl)cc4,PPARg,agonist
CCCC(C([O-])=O)(CC1)Oc(c12)cc(cc2)OCCCOc(c3CCC)ccc(c3)Oc4ccccc4,PPARg,agonist
Cn(c1)cc(c1C([O-])=O)Cc2cc(ccc2)OCCc3c(C)oc(n3)-c4ccccc4,PPARg,agonist
CCCCCS(=O)(=O)[N-]C(=O)CCCc1cc(OCCCC)nn1Cc2c(Cl)cc(Cl)cc2,PPARg,agonist
c1sccc1C(C([O-])=O)Cc2ccc(cc2)CCCc3c(C)oc(n3)-c4ccccc4,PPARg,agonist
[N-]1C(=O)SC(C1=O)c2cc(OC)c(cc2)OCCCOc(c3CCC)ccc(c3)Oc4ccccc4,PPARg,agonist
CCC(C([O-])=O)(CC1)Oc(c12)cc(cc2)OCCCOc(c3CCC)ccc(c3)Oc4ccccc4,PPARg,agonist
[N-]1C(=O)SC(C1=O)c2cc(ccc2)OCCCOc(c3CCC)ccc(c3)Oc(c4)ccc(Cl)c4C,PPARg,agonist
COc(cc1)ccc1N2C(C([O-])=O)C(C2=O)Cc3ccc(cc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
[N-]1C(=O)SC(C1=O)c2cc(ccc2)OCCCOc(c3CCC)ccc(c3)Oc4ccc(O)cc4,PPARg,agonist
CC(C)Cc1ccc(cc1)Oc(c2)ccc(c2CCC)OCCCOc(cc3)ccc3C(C4=O)SC([N-]4)=O,PPARg,agonist
[N-]1C(=O)SC(C1=O)c2ccc(cc2)OCCCOc(c3CCC)ccc(c3)Oc4ccc(Cl)cc4,PPARg,agonist
c1ccccc1-n(c2)nc(c2C([O-])=O)Cc3ccc(cc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
c1ccccc1OC(C([O-])=O)(C)Cc2ccc(cc2)OCCc3c(C)oc(n3)-c4ccc(cc4)-c5ccccc5,PPARg,agonist
c1ccccc1S(=O)(=O)[N-]C(=O)CCc2cc(OC(C)C)[nH+]n2Cc3c(Cl)cc(Cl)cc3,PPARg,agonist
[O-]C(=O)Cn(cc1)c(c12)ccc(c2)OCCCOc(cc3)c(CCC)cc3C(=O)c4ccc(F)cc4,PPARg,agonist
[N-]1C(=O)SC(C1=O)c2cc(ccc2)OCCCOc(c3CCC)ccc(c3)Oc(cc4)ccc4-c5ccccc5,PPARg,agonist
CCC(C([O-])=O)n(cc1)c(c12)ccc(c2)OCCCOc(cc3)c(CCC)c(c34)onc4C(F)(F)F,PPARg,agonist
[O-]C(=O)Cn(cc1)c(c12)ccc(c2)OCCCOc(cc3)ccc3C(=O)c4ccc(F)cc4,PPARg,agonist
[N-]1C(=O)SC(C1=O)c(c2)ccc(c2CCC)OCCCOc(c3CCC)ccc(c3)Oc4ccccc4,PPARg,agonist
[O-]C(=O)CCc1c(C)cc(cc1)OCCC(CCC)Oc(ccc(c2)CC)c2C(=O)c3ccccc3,PPARg,agonist
CC(C)(C)c1ccc(cc1)N2C(C([O-])=O)C(C2=O)Cc3cc(ccc3)OCCc4c(C)oc(n4)-c5ccc(cc5)OC,PPARg,agonist
c1cc(F)ccc1N2C(C([O-])=O)C(C2=O)Cc3cc(ccc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(cc1)OCC[NH+](CC2)CC=C2c3cc(Cl)ccc3,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(cc1)OCC[NH+](CC2)CC=C2c3c(Cl)ccc(Cl)c3,PPARg,agonist
N1C(=O)SC(C1=O)Cc2ccc(cc2)OCC3(C)CCCCC3,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(cc1)OCC[NH+](CC2)CC=C2c3cccs3,PPARg,agonist
c1sccc1C2=C(C(=O)OCC)C(N(C)O)c(c23)cc(cc3)OCCCc4ccccc4,PPARg,agonist
c1ccccc1OC(C([O-])=O)(C)Cc2ccc(cc2)Oc(nc(n3)N)cc3N(CC4)CCN4Cc5cccc(c56)cccc6,PPARg,agonist
CCC(C([O-])=O)Cc1c(F)cc(OC)c(c1)CNC(=O)c2ccc(cc2)C34CC5CC(C3)CC(C4)C5,PPARg,agonist
c1ccccc1OC(C([O-])=O)(C)Cc2ccc(cc2)Oc(nc(n3)N)cc3N(CC4)CCN4Cc(cc5)ccc5C(C)(C)C,PPARg,agonist
[O-]C(=O)C(C)(C)Oc1cc(ccc1)OCCN(CC2)CC=C2c3ccc(Cl)cc3,PPARg,agonist
CCC(C([O-])=O)Cc1c(F)cc(OC)c(c1)CNC(=O)c2ccc(C(F)(F)F)cc2,PPARg,agonist
CCC(C([O-])=O)(CC1)Oc(c12)cc(cc2)OCCCOc3ccc(cc3)Oc4ccccc4,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(cc1)OCCN(CCC2(C)C)c(c23)ccc(c3)/C(=N/OCC=C)c4ccccc4,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(cc1)OCC[NH+](CC2)CC=C2c(cc3)ccc3C(F)(F)F,PPARg,agonist
CCCC(C([O-])=O)Cc1ccc(nc1)OCCc2c(C)oc(n2)-c3ccccc3,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(cc1)OCCC[NH+](CC2)CC=C2c(cc3)ccc3C(F)(F)F,PPARg,agonist
O1COc(c12)ccc(c2)C3=C(C(=O)OCC)C(N(C)O)c(c34)cc(cc4)OCCCc5ccccc5,PPARg,agonist
[O-]C(=O)C(C)(C)Oc1ccc(cc1)OCCN(CC2)CC=C2c3ccc(Cl)cc3,PPARg,agonist
CCC(C([O-])=O)Cc1c(F)cc(OCC)c(c1)CNC(=O)c2c(F)cc(cc2)C34CC5CC(C3)CC(C4)C5,PPARg,agonist
[O-]C(=O)c1cccc(n1)-c(cccc2)c2-c3c(ccc(Cl)c3)OCC(C)C,PPARg,agonist
c1ccccc1C(=O)c2c(cccc2)NC(CNC(=O)CCC)Cc3ccc(cc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
c1ccccc1C2=C(C(=O)OC)C(N(C)O)c(c23)cc(cc3)OCC[NH+]4CCOCC4,PPARg,agonist
CCC(C([O-])=O)Cc1ccc(cc1)OCC[NH+](CC2)CC=C2c3ccc(Cl)cc3,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(cc1)OCCCN(CC2)CC=C2c3cc(Cl)c(Cl)cc3,PPARg,agonist
c1ccccc1C(CC)NC(=O)c(c2)ccc(c23)n(c(C)c3)Cc4ccc(cc4)-c(c5C([O-])=O)cccc5,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(cc1)OCC[NH+](CC2)CC=C2c3ncccn3,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(cc1)OCC[NH+](CC2)CC=C2c3cc(Cl)cc(Cl)c3,PPARg,agonist
c1ccccc1OC(C([O-])=O)(C)Cc2ccc(cc2)Oc(nc(n3)N)cc3N4CCN(CC4)c5ncccn5,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(cc1)OCCN(CC2)CC=C2c3c(OC)cccc3,PPARg,agonist
Cc1ccc(cc1)C2=C(C(=O)OCC)C(N(C)O)c(c23)cc(cc3)OCCCc4ccccc4,PPARg,agonist
Cc1cc(ccc1)C2=C(C(=O)OCC)C(N(C)O)c(c23)cc(cc3)OCCCc4ccccc4,PPARg,agonist
c1ccccc1OC(C([O-])=O)(C)Cc2ccc(cc2)Oc(nc(n3)N)cc3N(CC4)CCN4Cc(cc5C(F)(F)F)ccc5,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(cc1)OCC[NH+](CC2)CC=C2c(cc3)ccc3CC,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(cc1)OCCN(CC2)CC=C2c3c(Cl)c(Cl)ccc3,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(cc1)OCC[NH+](CC2)CC=C2c3cnccn3,PPARg,agonist
c1ccccc1OC(C([O-])=O)(C)Cc2ccc(cc2)Oc(nc(n3)N)cc3N(CC4)CCN4c5ccccc5,PPARg,agonist
c1ccccc1C2=C(C(=O)OCC)C(N(C)O)c(c23)cc(cc3)OCC[NH+](C)C4CCCCC4,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(cc1)OCC[NH+](CC2)CC=C2c(cc3)ccc3CCC,PPARg,agonist
c1ccccc1OC(C([O-])=O)(C)Cc2ccc(cc2)OCC[NH+](CC3)CC=C3c4ccc(Cl)cc4,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(cc1)OCCN(CC2)CC=C2c3ccccc3,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(cc1)OCC[NH+](CC2)CC=C2c(c3C(F)(F)F)cccc3,PPARg,agonist
c1occc1C2=C(C(=O)OCC)C(N(C)O)c(c23)cc(cc3)OCCCc4ccccc4,PPARg,agonist
CC(=O)c1cc(cnc1)Oc2c(Cl)cc(cc2Cl)[N-]S(=O)(=O)c3c(Cl)cc(Cl)cc3,PPARg,agonist
N#Cc1ccc(cc1)CCc(cc2O)cc(O)c2CCC(C)CCC=C(C)C,PPARg,agonist
c1ccccc1C(=O)c2c(cccc2)NC(CNC(=O)C)Cc3ccc(cc3)OCCc4c(C)oc(n4)-c5ccccc5,PPARg,agonist
c1ccccc1OC(C([O-])=O)(C)Cc2ccc(cc2)Oc(nc(n3)N)cc3N(CC4)CCN4Cc5ccccc5,PPARg,agonist
CCC(C([O-])=O)Cc1c(F)cc(OCCC)c(c1)CNC(=O)c2ccc(cc2)C34CC5CC(C3)CC(C4)C5,PPARg,agonist
CCC(C([O-])=O)Cc1ccc(nc1)OCCc2c(C)oc(n2)-c3ccccc3,PPARg,agonist
c1ccccc1OC(C([O-])=O)(C)Cc2ccc(cc2)Oc(nc(n3)N)cc3N4CC[NH+](CC4)CC5CCCCC5,PPARg,agonist
c1ccccc1C(C(=C2N(C)O)C(=O)NC(C)C)c(c23)ccc(c3)OCC[NH+]4CCOCC4,PPARg,agonist
CCOC(C([O-])=O)Cc1ccc(cc1)OCCN(CC2)CC=C2c(cc3C(F)(F)F)ccc3,PPARg,agonist
CCC(C([O-])=O)(CC1)Oc(c12)cc(cc2)OCCCOc3c(Cl)cc(cc3)Oc4ccccc4,PPARg,agonist
